entry_time,exit_time,position,entry_price,exit_price,size,pnl,exit_reason,bars_held,market_conditions,daily_pnl,trades_today,balance
2025-06-10 02:30:00,2025-06-10 03:00:00,BUY,3325.46,3323.26,0.01,-22.0,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.0721797267573797e-07, 'scaled_prediction': 0.000203608986337869}",-44.0,127,491.3883664688417
2025-06-10 03:15:00,2025-06-10 03:30:00,BUY,3320.57,3315.8,0.01,-47.7,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.858219471618799e-07, 'scaled_prediction': 0.00024291097358093995}",-95.4,128,443.6883664688417
2025-06-10 03:45:00,2025-06-10 04:00:00,BUY,3316.67,3313.53,0.01,-31.4,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.646308661748429e-07, 'scaled_prediction': 0.00023231543308742145}",-62.8,129,412.28836646884173
2025-06-10 04:15:00,2025-06-10 04:30:00,BUY,3311.0,3306.74,0.01,-42.6,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.1338577289861555e-07, 'scaled_prediction': 0.00020669288644930778}",-85.2,130,369.6883664688417
2025-06-10 04:45:00,2025-06-10 05:15:00,BUY,3306.39,3303.85,0.01,-25.4,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.8795408903584404e-07, 'scaled_prediction': 0.00019397704451792203}",-50.8,131,344.28836646884173
2025-06-10 05:30:00,2025-06-10 05:45:00,BUY,3305.16,3309.1,0.01,39.4,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.8070464509787664e-07, 'scaled_prediction': 0.00019035232254893832}",78.8,132,383.6883664688417
2025-06-10 06:00:00,2025-06-10 07:15:00,BUY,3305.87,3303.52,0.01,-23.5,stop_loss,9,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.8054326428980303e-07, 'scaled_prediction': 0.00019027163214490152}",-47.0,133,360.1883664688417
2025-06-10 07:30:00,2025-06-10 08:00:00,BUY,3304.85,3310.2,0.01,53.5,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.8586431754694053e-07, 'scaled_prediction': 0.00019293215877347027}",107.0,134,413.6883664688417
2025-06-10 08:15:00,2025-06-10 08:30:00,BUY,3310.38,3315.66,0.01,52.8,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.8693987885765583e-07, 'scaled_prediction': 0.0001934699394288279}",105.6,135,466.4883664688417
2025-06-10 08:45:00,2025-06-10 09:00:00,BUY,3317.26,3321.3,0.01,40.4,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.8776747517314834e-07, 'scaled_prediction': 0.00019388373758657417}",80.8,136,506.8883664688417
2025-06-10 09:15:00,2025-06-10 09:30:00,BUY,3325.78,3329.04,0.01,32.6,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.2166823330632305e-07, 'scaled_prediction': 0.00011083411665316153}",65.2,137,539.4883664688417
2025-06-10 10:00:00,2025-06-10 11:00:00,BUY,3328.16,3331.96,0.01,38.0,take_profit,7,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.0635222614605023e-07, 'scaled_prediction': 0.00010317611307302512}",76.0,138,577.4883664688417
2025-06-10 11:15:00,2025-06-10 11:30:00,BUY,3329.27,3327.57,0.01,-17.0,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.3395006420705603e-07, 'scaled_prediction': 0.00011697503210352802}",-34.0,139,560.4883664688417
2025-06-10 11:45:00,2025-06-10 12:30:00,BUY,3329.3,3327.76,0.01,-15.4,stop_loss,5,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.9141621787793693e-07, 'scaled_prediction': 0.00014570810893896848}",-30.8,140,545.0883664688417
2025-06-10 13:00:00,2025-06-10 13:15:00,BUY,3328.86,3333.85,0.01,49.9,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.2345316636450166e-07, 'scaled_prediction': 6.172658318225083e-05}",99.8,141,594.9883664688417
2025-06-10 15:15:00,2025-06-10 16:15:00,BUY,3337.13,3345.6,0.01,84.7,take_profit,7,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.2639159102189737e-07, 'scaled_prediction': 6.319579551094868e-05}",169.4,142,679.6883664688418
2025-06-10 16:30:00,2025-06-10 16:45:00,BUY,3347.41,3343.68,0.01,-37.3,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.542730702140605e-07, 'scaled_prediction': 0.00017713653510703024}",-74.6,143,642.3883664688418
2025-06-10 17:00:00,2025-06-10 17:15:00,BUY,3336.0,3333.47,0.01,-25.3,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.8280340025617722e-07, 'scaled_prediction': 9.140170012808862e-05}",-50.6,144,617.0883664688419
2025-06-10 17:30:00,2025-06-10 17:45:00,BUY,3329.77,3328.57,0.01,-12.0,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.462429984332614e-07, 'scaled_prediction': 0.0001231214992166307}",-24.0,145,605.0883664688419
2025-06-10 18:00:00,2025-06-10 19:00:00,BUY,3325.88,3322.65,0.01,-32.3,stop_loss,7,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.4873540196784013e-07, 'scaled_prediction': 7.436770098392007e-05}",-64.6,146,572.7883664688419
2025-06-10 19:15:00,2025-06-10 19:45:00,BUY,3322.55,3321.39,0.01,-11.6,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.1199175281615016e-07, 'scaled_prediction': 0.00015599587640807507}",-23.2,147,561.1883664688419
2025-06-10 20:00:00,2025-06-10 22:00:00,BUY,3322.52,3325.88,0.01,33.6,take_profit,15,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 6.725994754858827e-07, 'scaled_prediction': 0.00033629973774294136}",67.2,148,594.7883664688419
2025-06-10 23:30:00,2025-06-10 23:45:00,BUY,3323.47,3322.38,0.01,-10.9,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.397366138107915e-07, 'scaled_prediction': 0.00021986830690539575}",-21.8,149,583.8883664688419
2025-06-11 01:00:00,2025-06-11 01:30:00,BUY,3321.91,3326.95,0.01,50.4,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 6.14625983873009e-07, 'scaled_prediction': 0.0003073129919365045}",100.8,150,634.2883664688419
2025-06-11 01:45:00,2025-06-11 02:15:00,BUY,3324.4,3321.88,0.01,-25.2,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 5.898797534486121e-07, 'scaled_prediction': 0.0002949398767243061}",-50.4,151,609.0883664688419
2025-06-11 02:30:00,2025-06-11 03:00:00,BUY,3325.3,3328.1,0.01,28.0,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 5.627896753036955e-07, 'scaled_prediction': 0.00028139483765184776}",56.0,152,637.0883664688419
2025-06-11 03:15:00,2025-06-11 04:00:00,BUY,3330.98,3333.79,0.01,28.1,take_profit,5,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 8.240989696952332e-08, 'scaled_prediction': 4.120494848476166e-05}",56.2,153,665.1883664688419
2025-06-11 04:15:00,2025-06-11 04:30:00,BUY,3335.54,3334.53,0.01,-10.1,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.0839746361860133e-07, 'scaled_prediction': 0.00020419873180930066}",-20.2,154,655.0883664688419
2025-06-11 04:45:00,2025-06-11 05:00:00,BUY,3328.72,3332.03,0.01,33.1,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.9384496642401426e-07, 'scaled_prediction': 0.00019692248321200712}",66.2,155,688.1883664688419
2025-06-11 05:15:00,2025-06-11 05:30:00,BUY,3333.35,3336.87,0.01,35.2,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 6.185210077954249e-07, 'scaled_prediction': 0.00030926050389771246}",70.4,156,723.3883664688419
2025-06-11 05:45:00,2025-06-11 06:00:00,BUY,3337.99,3336.92,0.01,-10.7,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 6.936856661995597e-07, 'scaled_prediction': 0.00034684283309977985}",-21.4,157,712.6883664688419
2025-06-11 06:15:00,2025-06-11 07:00:00,BUY,3339.25,3342.47,0.01,32.2,take_profit,5,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.3495290953685286e-07, 'scaled_prediction': 0.00011747645476842643}",64.4,158,744.8883664688419
2025-06-11 07:15:00,2025-06-11 08:00:00,BUY,3341.82,3340.56,0.01,-12.6,stop_loss,5,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 8.159138103895492e-08, 'scaled_prediction': 4.0795690519477465e-05}",-25.2,159,732.2883664688419
2025-06-11 13:00:00,2025-06-11 13:15:00,BUY,3334.41,3331.98,0.01,-24.3,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 8.800123768372787e-08, 'scaled_prediction': 4.4000618841863935e-05}",-48.6,160,707.988366468842
2025-06-11 13:30:00,2025-06-11 13:45:00,BUY,3331.31,3329.98,0.01,-13.3,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.896784669349652e-07, 'scaled_prediction': 9.48392334674826e-05}",-26.6,161,694.688366468842
2025-06-11 14:00:00,2025-06-11 14:30:00,BUY,3329.73,3334.54,0.01,48.1,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.789832457569334e-07, 'scaled_prediction': 8.949162287846669e-05}",96.2,162,742.788366468842
2025-06-11 14:45:00,2025-06-11 15:15:00,BUY,3332.86,3339.71,0.01,68.5,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.398770640408817e-07, 'scaled_prediction': 0.00016993853202044087}",137.0,163,811.288366468842
2025-06-11 15:30:00,2025-06-11 15:45:00,BUY,3354.39,3336.89,0.01,-97.35460397626103,daily_loss_limit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.9084880949070583e-07, 'scaled_prediction': 0.0001454244047453529}",-272.35460397626105,164,713.933762492581
2025-06-11 15:45:00,2025-06-11 16:00:00,BUY,3336.89,3341.6,0.01,47.1,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.3439955434741956e-08, 'scaled_prediction': 2.171997771737098e-05}",94.2,165,761.033762492581
2025-06-11 18:00:00,2025-06-11 18:15:00,BUY,3340.82,3339.74,0.01,-10.8,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 3.2325246142069937e-07, 'scaled_prediction': 0.0001616262307103497}",-21.6,166,750.233762492581
2025-06-11 18:30:00,2025-06-11 18:45:00,BUY,3335.18,3332.96,0.01,-22.2,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.808462693251536e-07, 'scaled_prediction': 9.042313466257681e-05}",-44.4,167,728.033762492581
2025-06-11 19:00:00,2025-06-11 20:00:00,BUY,3329.87,3327.13,0.01,-27.4,stop_loss,7,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.4408022007505305e-07, 'scaled_prediction': 0.00012204011003752653}",-54.8,168,700.633762492581
2025-06-11 20:15:00,2025-06-11 20:30:00,BUY,3323.63,3322.24,0.01,-13.9,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.282118511455543e-07, 'scaled_prediction': 0.00011410592557277715}",-27.8,169,686.733762492581
2025-06-11 20:45:00,2025-06-11 21:00:00,BUY,3324.07,3341.8,0.01,177.3,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.2839156737279187e-07, 'scaled_prediction': 0.00011419578368639593}",354.6,170,864.033762492581
2025-06-11 21:15:00,2025-06-11 21:30:00,BUY,3345.55,3341.13,0.01,-44.2,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.2742625163408942e-07, 'scaled_prediction': 0.0001137131258170447}",-88.4,171,819.833762492581
2025-06-11 21:45:00,2025-06-11 22:30:00,BUY,3343.63,3348.12,0.01,44.9,take_profit,5,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.2942306515720966e-07, 'scaled_prediction': 0.00011471153257860483}",89.8,172,864.7337624925809
2025-06-11 23:00:00,2025-06-11 23:15:00,BUY,3348.25,3352.33,0.01,40.8,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.466764707385264e-07, 'scaled_prediction': 0.0001233382353692632}",81.6,173,905.5337624925809
2025-06-11 23:30:00,2025-06-11 23:45:00,BUY,3351.95,3354.74,0.01,27.9,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 1.7218307757719704e-07, 'scaled_prediction': 8.609153878859852e-05}",55.8,174,933.4337624925809
2025-06-12 02:00:00,2025-06-12 02:15:00,BUY,3366.65,3364.61,0.01,-20.4,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 7.353692497662767e-08, 'scaled_prediction': 3.676846248831384e-05}",-40.8,175,913.0337624925809
2025-06-12 02:30:00,2025-06-12 04:15:00,BUY,3365.53,3375.25,0.01,97.2,take_profit,13,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.133924957583556e-07, 'scaled_prediction': 0.0002066962478791778}",194.4,176,1010.2337624925809
2025-06-12 04:30:00,2025-06-12 05:00:00,BUY,3368.77,3371.93,0.01,31.6,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 4.857525056152439e-07, 'scaled_prediction': 0.00024287625280762195}",63.2,177,1041.833762492581
2025-06-12 05:15:00,2025-06-12 05:30:00,BUY,3374.01,3376.96,0.01,29.5,take_profit,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.2182252723279416e-07, 'scaled_prediction': 0.00011091126361639709}",59.0,178,1071.333762492581
2025-06-12 05:45:00,2025-06-12 06:45:00,BUY,3374.46,3373.14,0.01,-13.2,stop_loss,7,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.854978373117876e-07, 'scaled_prediction': 0.00014274891865589378}",-26.4,179,1058.133762492581
2025-06-12 07:00:00,2025-06-12 07:30:00,BUY,3370.19,3373.25,0.01,30.6,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.8572400333787303e-07, 'scaled_prediction': 0.00014286200166893653}",61.2,180,1088.7337624925808
2025-06-12 08:30:00,2025-06-12 09:00:00,BUY,3374.64,3371.17,0.01,-34.7,stop_loss,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 7.641628324040997e-08, 'scaled_prediction': 3.820814162020498e-05}",-69.4,181,1054.0337624925808
2025-06-12 09:15:00,2025-06-12 09:45:00,BUY,3369.43,3374.75,0.01,53.2,take_profit,3,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 8.912685743029444e-08, 'scaled_prediction': 4.4563428715147225e-05}",106.4,182,1107.2337624925808
2025-06-12 10:00:00,2025-06-12 10:15:00,BUY,3371.27,3370.01,0.01,-12.6,stop_loss,1,"{'rsi_14': 53.278239841407064, 'adx': 11.498533705169242, 'trend_strength': 0.11498533705169242, 'volatility_ratio': 0.0014112598380760452, 'bb_width': 0.004162687401954372, 'prediction_confidence': 0.6, 'prediction_stability': 0.6, 'market_score': 5, 'raw_prediction': 2.0206840419669584e-07, 'scaled_prediction': 0.00010103420209834791}",-25.2,183,1094.633762492581
